DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level,Mechanism,atc_category
DDInter1593,Rifaximin,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),3,Antagonism,Dermatologicals
DDInter1723,Sulfamethizole,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),3,Antagonism,Dermatologicals
DDInter1735,Tacrolimus,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),2,Unknown,Dermatologicals
DDInter1783,Tetracycline,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),3,Antagonism,Dermatologicals
DDInter1857,Triamcinolone (ophthalmic),DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),2,Unknown,Dermatologicals
DDInter593,Doxepin,DDInter368,Cholestyramine,1,Unknown,Dermatologicals
DDInter1191,Methylprednisolone,DDInter368,Cholestyramine,2,Unknown,Dermatologicals
DDInter1513,Prednisolone,DDInter368,Cholestyramine,2,Unknown,Dermatologicals
DDInter1783,Tetracycline,DDInter368,Cholestyramine,1,Unknown,Dermatologicals
DDInter1941,Vitamin A,DDInter368,Cholestyramine,2,Unknown,Dermatologicals
DDInter67,Amikacin (liposome),DDInter370,Choline salicylate,2,Unknown,Dermatologicals
DDInter815,Gentamicin,DDInter370,Choline salicylate,2,Unknown,Dermatologicals
DDInter1191,Methylprednisolone,DDInter370,Choline salicylate,2,Unknown,Dermatologicals
DDInter1513,Prednisolone,DDInter370,Choline salicylate,2,Unknown,Dermatologicals
DDInter1008,Ketoconazole,DDInter376,Ciclesonide (nasal),2,Unknown,Dermatologicals
DDInter1209,Miconazole,DDInter376,Ciclesonide (nasal),2,Unknown,Dermatologicals
DDInter1008,Ketoconazole,DDInter375,Ciclesonide,2,Unknown,Dermatologicals
DDInter1209,Miconazole,DDInter375,Ciclesonide,2,Unknown,Dermatologicals
DDInter378,Cidofovir,DDInter67,Amikacin (liposome),3,Unknown,Dermatologicals
DDInter378,Cidofovir,DDInter744,Flucytosine,2,Unknown,Dermatologicals
DDInter378,Cidofovir,DDInter815,Gentamicin,3,Unknown,Dermatologicals
DDInter378,Cidofovir,DDInter1277,Neomycin,3,Unknown,Dermatologicals
DDInter378,Cidofovir,DDInter1735,Tacrolimus,3,Unknown,Dermatologicals
DDInter416,Clotrimazole,DDInter379,Cilostazol,2,Unknown,Dermatologicals
DDInter435,Collagenase clostridium histolyticum,DDInter379,Cilostazol,2,Unknown,Dermatologicals
DDInter379,Cilostazol,DDInter501,Deoxycholic acid,2,Unknown,Dermatologicals
DDInter538,Diclofenac (ophthalmic),DDInter379,Cilostazol,2,Unknown,Dermatologicals
DDInter593,Doxepin,DDInter379,Cilostazol,2,Unknown,Dermatologicals
DDInter670,Erythromycin,DDInter379,Cilostazol,3,Unknown,Dermatologicals
DDInter743,Fluconazole,DDInter379,Cilostazol,3,Unknown,Dermatologicals
DDInter1008,Ketoconazole,DDInter379,Cilostazol,3,Unknown,Dermatologicals
DDInter1202,Metronidazole,DDInter379,Cilostazol,1,Unknown,Dermatologicals
DDInter1209,Miconazole,DDInter379,Cilostazol,2,Unknown,Dermatologicals
DDInter1533,Promethazine,DDInter379,Cilostazol,2,Unknown,Dermatologicals
DDInter1735,Tacrolimus,DDInter379,Cilostazol,2,Unknown,Dermatologicals
DDInter380,Cimetidine,DDInter593,Doxepin,2,Unknown,Dermatologicals
DDInter380,Cimetidine,DDInter594,Doxepin (topical),2,Unknown,Dermatologicals
DDInter670,Erythromycin,DDInter380,Cimetidine,2,Unknown,Dermatologicals
DDInter380,Cimetidine,DDInter1008,Ketoconazole,2,Unknown,Dermatologicals
DDInter380,Cimetidine,DDInter1202,Metronidazole,1,Unknown,Dermatologicals
DDInter1469,Pimecrolimus (topical),DDInter380,Cimetidine,1,Unknown,Dermatologicals
DDInter380,Cimetidine,DDInter1584,Retapamulin (topical),1,Unknown,Dermatologicals
DDInter380,Cimetidine,DDInter1735,Tacrolimus,2,Unknown,Dermatologicals
DDInter380,Cimetidine,DDInter1768,Terbinafine,1,Unknown,Dermatologicals
DDInter381,Cinacalcet,DDInter593,Doxepin,2,Unknown,Dermatologicals
DDInter381,Cinacalcet,DDInter594,Doxepin (topical),2,Unknown,Dermatologicals
DDInter670,Erythromycin,DDInter381,Cinacalcet,2,Unknown,Dermatologicals
DDInter381,Cinacalcet,DDInter1008,Ketoconazole,2,Unknown,Dermatologicals
DDInter381,Cinacalcet,DDInter1209,Miconazole,2,Unknown,Dermatologicals
DDInter381,Cinacalcet,DDInter1533,Promethazine,2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter276,Calcium gluconate,2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter593,Doxepin,2,Unknown,Dermatologicals
DDInter670,Erythromycin,DDInter384,Ciprofloxacin,2,Unknown,Dermatologicals
DDInter743,Fluconazole,DDInter384,Ciprofloxacin,2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter766,Fluticasone,2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1008,Ketoconazole,2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1120,Magnesium sulfate,2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1177,Methoxsalen,2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1191,Methylprednisolone,3,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1202,Metronidazole,1,Unknown,Dermatologicals
DDInter1469,Pimecrolimus (topical),DDInter384,Ciprofloxacin,1,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1513,Prednisolone,3,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1533,Promethazine,2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1584,Retapamulin (topical),1,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1633,Salicylic acid (sodium),2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1735,Tacrolimus,2,Unknown,Dermatologicals
DDInter384,Ciprofloxacin,DDInter1853,Tretinoin,1,Unknown,Dermatologicals
DDInter67,Amikacin (liposome),DDInter386,Cisatracurium,3,Unknown,Dermatologicals
DDInter386,Cisatracurium,DDInter398,Clindamycin,2,Unknown,Dermatologicals
DDInter386,Cisatracurium,DDInter399,Clindamycin (topical),2,Unknown,Dermatologicals
DDInter386,Cisatracurium,DDInter498,Demeclocycline,2,Unknown,Dermatologicals
DDInter386,Cisatracurium,DDInter815,Gentamicin,3,Unknown,Dermatologicals
DDInter386,Cisatracurium,DDInter816,Gentamicin (topical),2,Unknown,Dermatologicals
DDInter386,Cisatracurium,DDInter1120,Magnesium sulfate,2,Unknown,Dermatologicals
DDInter386,Cisatracurium,DDInter1277,Neomycin,3,Unknown,Dermatologicals
DDInter386,Cisatracurium,DDInter1374,Oxytetracycline,2,Unknown,Dermatologicals
DDInter67,Amikacin (liposome),DDInter387,Cisplatin,2,Unknown,Dermatologicals
DDInter475,Dapsone,DDInter387,Cisplatin,2,Unknown,Dermatologicals
DDInter387,Cisplatin,DDInter744,Flucytosine,2,Unknown,Dermatologicals
DDInter387,Cisplatin,DDInter815,Gentamicin,2,Unknown,Dermatologicals
DDInter387,Cisplatin,DDInter1191,Methylprednisolone,2,Unknown,Dermatologicals
DDInter387,Cisplatin,DDInter1277,Neomycin,2,Unknown,Dermatologicals
DDInter387,Cisplatin,DDInter1513,Prednisolone,2,Unknown,Dermatologicals
DDInter387,Cisplatin,DDInter1735,Tacrolimus,3,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter361,Chlorphenesin,2,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter395,Clemastine,2,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter416,Clotrimazole,1,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter569,Diphenhydramine,2,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter593,Doxepin,3,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter594,Doxepin (topical),3,Unknown,Dermatologicals
DDInter670,Erythromycin,DDInter388,Citalopram,3,Unknown,Dermatologicals
DDInter743,Fluconazole,DDInter388,Citalopram,3,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter1008,Ketoconazole,3,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter1202,Metronidazole,1,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter1209,Miconazole,1,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter1533,Promethazine,3,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter1155,Mepyramine,2,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter1633,Salicylic acid (sodium),2,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter1735,Tacrolimus,3,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter1878,Tripelennamine,2,Unknown,Dermatologicals
DDInter388,Citalopram,DDInter1903,Urea,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1498,Potassium citrate,3,Unknown,Dermatologicals
DDInter569,Diphenhydramine,DDInter1498,Potassium citrate,3,Unknown,Dermatologicals
DDInter593,Doxepin,DDInter1498,Potassium citrate,3,Unknown,Dermatologicals
DDInter594,Doxepin (topical),DDInter1498,Potassium citrate,3,Unknown,Dermatologicals
DDInter1374,Oxytetracycline,DDInter1498,Potassium citrate,2,Unknown,Dermatologicals
DDInter1533,Promethazine,DDInter1498,Potassium citrate,3,Synergy,Dermatologicals
DDInter1155,Mepyramine,DDInter1498,Potassium citrate,3,Synergy,Dermatologicals
DDInter1878,Tripelennamine,DDInter1498,Potassium citrate,3,Synergy,Dermatologicals
DDInter392,Cladribine,DDInter475,Dapsone,3,Unknown,Dermatologicals
DDInter392,Cladribine,DDInter609,Dupilumab,3,Unknown,Dermatologicals
DDInter392,Cladribine,DDInter744,Flucytosine,3,Unknown,Dermatologicals
DDInter392,Cladribine,DDInter766,Fluticasone,3,Unknown,Dermatologicals
DDInter392,Cladribine,DDInter1191,Methylprednisolone,3,Unknown,Dermatologicals
DDInter392,Cladribine,DDInter1513,Prednisolone,3,Unknown,Dermatologicals
DDInter392,Cladribine,DDInter1735,Tacrolimus,3,Unknown,Dermatologicals
DDInter392,Cladribine,DDInter1857,Triamcinolone (ophthalmic),3,Unknown,Dermatologicals
DDInter398,Clindamycin,DDInter393,Clarithromycin,2,Unknown,Dermatologicals
DDInter393,Clarithromycin,DDInter514,Dexamethasone (nasal),2,Unknown,Dermatologicals
DDInter393,Clarithromycin,DDInter515,Dexamethasone (ophthalmic),2,Unknown,Dermatologicals
DDInter593,Doxepin,DDInter393,Clarithromycin,2,Unknown,Dermatologicals
DDInter670,Erythromycin,DDInter393,Clarithromycin,3,Unknown,Dermatologicals
DDInter743,Fluconazole,DDInter393,Clarithromycin,1,Unknown,Dermatologicals
DDInter756,Fluorometholone (ophthalmic),DDInter393,Clarithromycin,2,Unknown,Dermatologicals
DDInter393,Clarithromycin,DDInter766,Fluticasone,3,Unknown,Dermatologicals
DDInter998,Ivermectin,DDInter393,Clarithromycin,2,Unknown,Dermatologicals
DDInter1008,Ketoconazole,DDInter393,Clarithromycin,2,Unknown,Dermatologicals
DDInter1191,Methylprednisolone,DDInter393,Clarithromycin,3,Metabolism,Dermatologicals
DDInter1202,Metronidazole,DDInter393,Clarithromycin,1,Unknown,Dermatologicals
DDInter1469,Pimecrolimus (topical),DDInter393,Clarithromycin,1,Unknown,Dermatologicals
DDInter1513,Prednisolone,DDInter393,Clarithromycin,2,Unknown,Dermatologicals
DDInter1514,Prednisolone (ophthalmic),DDInter393,Clarithromycin,2,Metabolism,Dermatologicals
DDInter1533,Promethazine,DDInter393,Clarithromycin,2,Unknown,Dermatologicals
DDInter393,Clarithromycin,DDInter1584,Retapamulin (topical),1,Unknown,Dermatologicals
DDInter1735,Tacrolimus,DDInter393,Clarithromycin,3,Unknown,Dermatologicals
DDInter1853,Tretinoin,DDInter393,Clarithromycin,2,Unknown,Dermatologicals
DDInter1856,Triamcinolone (nasal),DDInter393,Clarithromycin,2,Metabolism,Dermatologicals
DDInter1857,Triamcinolone (ophthalmic),DDInter393,Clarithromycin,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter82,Amoxapine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter149,Azatadine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter175,Belladonna,2,Unknown,Dermatologicals
DDInter256,Butabarbital,DDInter395,Clemastine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter282,Candida albicans,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1427,Pentoxyverine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter407,Clofedanol,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter349,Chloral hydrate,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter354,Chlorcyclizine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter357,Chlormezanone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter361,Chlorphenesin,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter363,Chlorpromazine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter397,Clidinium,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter401,Clobazam,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter410,Clomipramine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter411,Clonazepam,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter412,Clonidine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter414,Clorazepic acid,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter419,Clozapine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter428,Coccidioides immitis spherule,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter453,Cyclizine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter454,Cyclobenzaprine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter459,Cyproheptadine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter473,Dantrolene,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter480,Darifenacin,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter497,Demecarium (ophthalmic),2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter504,Desipramine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter511,Desvenlafaxine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter512,Deutetrabenazine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter517,Dexbrompheniramine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter520,Dexmedetomidine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter531,Dezocine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter534,Diazepam,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter543,Dicyclomine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter562,Dimenhydrinate,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter569,Diphenhydramine,2,Unknown,Dermatologicals
DDInter575,Disopyramide,DDInter395,Clemastine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1913,Valproic acid,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter583,Donepezil,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter593,Doxepin,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter594,Doxepin (topical),2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter600,Doxylamine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter601,Dronabinol,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter603,Droperidol,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter608,Duloxetine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter615,Echothiophate (ophthalmic),2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter632,Eluxadoline,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter672,Escitalopram,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter673,Esketamine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter674,Eslicarbazepine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter677,Estazolam,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter685,Eszopiclone,2,Unknown,Dermatologicals
DDInter691,Ethchlorvynol,DDInter395,Clemastine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter695,Ethosuximide,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter696,Ethotoin,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter708,Ezogabine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter715,Felbamate,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter731,Fesoterodine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter738,Flavoxate,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter741,Flibanserin,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter758,Fluoxetine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter760,Fluphenazine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter762,Flurazepam,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter835,Glycopyrronium (topical),2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter850,Halazepam,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter853,Haloperidol,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter532,Diamorphine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter863,Histamine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter881,Hyaluronidase,1,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter890,Hydromorphone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter895,Hydroxyzine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter906,Ifosfamide,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter907,Iloperidone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter912,Imipramine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter970,Ipratropium,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter971,Ipratropium (nasal),1,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter981,Isocarboxazid,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter984,Isoflurophate (ophthalmic),2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1006,Kava,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1007,Ketamine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1020,Lamotrigine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1027,Lasmiditan,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1034,Lemborexant,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1046,Levetiracetam,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1053,Levocetirizine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1043,Levacetylmethadol,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1062,Levorphanol,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1073,Linezolid,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1081,Lithium carbonate,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1083,Lofexidine,2,Unknown,Dermatologicals
DDInter1092,Lorazepam,DDInter395,Clemastine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1099,Loxapine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1102,Lumateperone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1104,Lurasidone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1124,Maprotiline,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1134,Meclizine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1146,Memantine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1149,Mepenzolate,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1150,Meperidine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1152,Mephenytoin,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1190,Methylphenobarbital,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1154,Meprobamate,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1159,Mesoridazine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1163,Metaxalone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1166,Methadone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1168,Methdilazine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1172,Methocarbamol,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1175,Methotrimeprazine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1180,Methscopolamine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1181,Methsuximide,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1197,Metoclopramide,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1205,Metyrosine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1212,Midazolam,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1230,Mirtazapine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1239,Molindone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1245,Morphine (liposomal),2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1253,Nabilone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1257,Nalbuphine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1274,Nefazodone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1316,Nortriptyline,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1326,Olanzapine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1329,Oliceridine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1333,Olopatadine (nasal),2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1343,Opicapone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1344,Opium,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1349,Orphenadrine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1359,Oxazepam,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1360,Oxcarbazepine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1365,Oxybutynin,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1366,Oxycodone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1372,Oxymorphone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1376,Ozanimod,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1381,Paliperidone,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1391,Paraldehyde,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1392,Paramethadione,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1397,Paroxetine,2,Unknown,Dermatologicals
DDInter395,Clemastine,DDInter1421,Pentazocine,2,Unknown,Dermatologicals
